,card_id,card_type,syllabus_name,subject_name,chapter_id,chapter_name,current_level,num_attempts,total_time_spent,temporal_ratings,retention_value,exam_preparedness_value,learning_efficiency,abs_learning_efficiency,last_attempt_time,num_days
10293,85748,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L2,2,40,EE,41.0,100.0,100,100,2023-10-15 13:05:01,19.0
10294,85749,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L2,2,41,AE,41.0,100.0,90,90,2023-10-15 13:04:12,19.0
10295,85750,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L2,2,15,EE,41.0,100.0,100,100,2023-10-15 13:09:19,19.0
10296,85751,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L2,2,11,EE,41.0,100.0,100,100,2023-10-15 13:08:52,19.0
10297,85752,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L2,2,17,EE,41.0,100.0,100,100,2023-10-15 13:09:34,19.0
10298,85753,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L2,2,30,EE,41.0,100.0,100,100,2023-10-15 13:08:47,19.0
10299,85754,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L2,2,14,EE,41.0,100.0,100,100,2023-10-15 13:09:50,19.0
10300,85755,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L2,2,21,EE,41.0,100.0,100,100,2023-10-15 13:05:08,19.0
10301,85756,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L2,2,14,EE,41.0,100.0,100,100,2023-10-15 13:09:25,19.0
10302,85757,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L2,2,20,EE,41.0,100.0,100,100,2023-10-15 13:05:32,19.0
10303,85758,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,4,37,EHEE,21.0,100.0,75,75,2023-10-17 20:39:44,17.0
10304,85759,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L2,2,13,EE,41.0,100.0,100,100,2023-10-15 13:09:39,19.0
10305,85760,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,15,E,17.0,100.0,100,100,2023-10-15 12:53:37,19.0
10306,85761,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,18,E,17.0,100.0,100,100,2023-10-15 12:53:55,19.0
10307,85762,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,10,E,17.0,100.0,100,100,2023-10-15 12:54:04,19.0
10308,85763,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,3,35,HEE,21.0,100.0,67,67,2023-10-17 20:38:34,17.0
10309,85764,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,12,E,17.0,100.0,100,100,2023-10-15 12:54:31,19.0
10310,85765,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,12,E,17.0,100.0,100,100,2023-10-15 12:54:42,19.0
10311,85766,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,12,E,17.0,100.0,100,100,2023-10-15 12:54:54,19.0
10312,85767,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,3,66,PEE,21.0,100.0,84,84,2023-10-17 20:39:14,17.0
10313,85768,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,14,E,17.0,100.0,100,100,2023-10-15 12:55:35,19.0
10314,85769,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,8,E,17.0,100.0,100,100,2023-10-15 12:55:44,19.0
10315,85770,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,11,E,17.0,100.0,100,100,2023-10-15 12:55:53,19.0
10316,85771,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,7,E,17.0,100.0,100,100,2023-10-15 13:03:14,19.0
10317,85772,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,43,E,17.0,100.0,100,100,2023-10-15 12:59:12,19.0
10318,85773,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,8,E,17.0,100.0,100,100,2023-10-15 13:00:43,19.0
10319,85774,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,8,E,17.0,100.0,100,100,2023-10-15 13:01:46,19.0
10320,85775,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,4,E,17.0,100.0,100,100,2023-10-15 13:04:00,19.0
10321,85776,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,7,E,17.0,100.0,100,100,2023-10-15 13:03:37,19.0
10322,85777,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,9,E,17.0,100.0,100,100,2023-10-15 13:03:08,19.0
10323,85778,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,4,98,HHEE,21.0,100.0,50,50,2023-10-17 20:39:26,17.0
10324,85779,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,6,E,17.0,100.0,100,100,2023-10-15 13:01:59,19.0
10325,85780,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,7,E,17.0,100.0,100,100,2023-10-15 13:02:06,19.0
10326,85781,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,11,E,17.0,100.0,100,100,2023-10-15 12:56:04,19.0
10327,85782,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,3,27,HEE,22.0,100.0,67,67,2023-10-17 20:38:47,17.0
10328,85783,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,6,E,17.0,100.0,100,100,2023-10-15 13:00:47,19.0
10329,85784,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,10,E,17.0,100.0,100,100,2023-10-15 13:01:11,19.0
10330,85785,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,7,E,17.0,100.0,100,100,2023-10-15 13:01:39,19.0
10331,85786,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,10,E,17.0,100.0,100,100,2023-10-15 13:03:57,19.0
10332,85787,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,12,E,17.0,100.0,100,100,2023-10-15 12:56:15,19.0
10333,85788,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,20,E,17.0,100.0,100,100,2023-10-15 13:00:35,19.0
10334,85789,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,27,E,17.0,100.0,100,100,2023-10-15 12:59:38,19.0
10335,85790,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,24,E,17.0,100.0,100,100,2023-10-15 12:56:39,19.0
10336,85791,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,6,E,17.0,100.0,100,100,2023-10-15 12:56:44,19.0
10337,85792,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,7,E,17.0,100.0,100,100,2023-10-15 13:01:54,19.0
10338,85793,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,10,E,17.0,100.0,100,100,2023-10-15 12:59:47,19.0
10339,85794,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,8,E,17.0,100.0,100,100,2023-10-15 13:03:30,19.0
10340,85795,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,3,46,HEE,21.0,100.0,67,67,2023-10-17 20:38:55,17.0
10341,85796,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,7,E,17.0,100.0,100,100,2023-10-15 12:59:53,19.0
10342,85797,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,11,E,17.0,100.0,100,100,2023-10-15 13:03:48,19.0
10343,85798,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,11,E,17.0,100.0,100,100,2023-10-15 13:02:16,19.0
10344,85799,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,12,E,17.0,100.0,100,100,2023-10-15 13:00:04,19.0
10345,85800,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,6,E,17.0,100.0,100,100,2023-10-15 13:00:09,19.0
10346,85801,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,10,E,17.0,100.0,100,100,2023-10-15 13:02:44,19.0
10347,85802,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,14,E,17.0,100.0,100,100,2023-10-15 12:57:27,19.0
10348,85803,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,7,E,17.0,100.0,100,100,2023-10-15 13:02:59,19.0
10349,85804,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,7,E,17.0,100.0,100,100,2023-10-15 13:00:16,19.0
10350,85805,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L1,1,8,E,17.0,100.0,100,100,2023-10-15 13:00:56,19.0
10351,85806,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L2,2,16,EE,47.0,100.0,100,100,2023-10-17 22:33:49,17.0
10352,85807,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L2,4,46,HEEE,47.0,100.0,75,75,2023-10-17 22:33:54,17.0
10353,85808,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L2,5,140,HHEEE,47.0,100.0,75,60,2023-10-17 22:35:00,17.0
10354,85809,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L2,6,161,PEHEEE,47.0,100.0,75,75,2023-10-17 22:35:38,17.0
10355,85810,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L2,5,110,HHEEE,47.0,100.0,75,60,2023-10-17 22:35:09,17.0
10356,85811,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L2,5,120,HHEEE,47.0,100.0,75,60,2023-10-17 22:35:17,17.0
10357,85812,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L0,5,131,HEEHE,3.0,100.0,75,60,2023-10-17 22:34:43,17.0
10358,85813,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L0,5,87,HEEHE,3.0,100.0,75,60,2023-10-17 22:34:52,17.0
10359,85814,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L2,4,71,PEEE,47.0,100.0,88,88,2023-10-17 22:34:36,17.0
10360,85815,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),L0,1,18,H,3.0,100.0,0,0,2023-10-17 21:57:06,17.0
10361,85816,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),NS,0,0,,0.0,100.0,0,0,,
10362,85817,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),NS,0,0,,0.0,100.0,0,0,,
10363,85818,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),NS,0,0,,0.0,100.0,0,0,,
10364,85819,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),NS,0,0,,0.0,100.0,0,0,,
10365,85820,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),NS,0,0,,0.0,100.0,0,0,,
10366,85821,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),NS,0,0,,0.0,100.0,0,0,,
10367,85822,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),NS,0,0,,0.0,100.0,0,0,,
10368,85823,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),NS,0,0,,0.0,100.0,0,0,,
10369,85824,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),NS,0,0,,0.0,100.0,0,0,,
10370,85825,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),NS,0,0,,0.0,100.0,0,0,,
10371,85826,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),NS,0,0,,0.0,100.0,0,0,,
10372,85827,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),NS,0,0,,0.0,100.0,0,0,,
10373,85828,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),NS,0,0,,0.0,100.0,0,0,,
10374,85829,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),NS,0,0,,0.0,100.0,0,0,,
10375,85830,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),NS,0,0,,0.0,100.0,0,0,,
10376,85831,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),NS,0,0,,0.0,100.0,0,0,,
10377,85832,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),NS,0,0,,0.0,100.0,0,0,,
10378,85833,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),NS,0,0,,0.0,100.0,0,0,,
10379,85834,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),NS,0,0,,0.0,100.0,0,0,,
10380,85835,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),NS,0,0,,0.0,100.0,0,0,,
10381,85836,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),NS,0,0,,0.0,100.0,0,0,,
10382,85837,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),NS,0,0,,0.0,100.0,0,0,,
10383,85838,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),NS,0,0,,0.0,100.0,0,0,,
10384,85839,fib,Class-9,English,2017,4.2 - Poem - A doctor's journal (fib),NS,0,0,,0.0,100.0,0,0,,
10385,86170,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,19,EEE,63.0,100.0,100,100,2023-10-15 12:44:18,19.0
10386,86171,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,18,EEE,63.0,100.0,100,100,2023-10-15 12:44:23,19.0
10387,86172,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,21,EEE,63.0,100.0,100,100,2023-10-15 12:44:31,19.0
10388,86173,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,18,EEE,63.0,100.0,100,100,2023-10-15 12:44:35,19.0
10389,86174,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,13,EEE,63.0,100.0,100,100,2023-10-15 12:44:36,19.0
10390,86175,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,16,EEE,63.0,100.0,100,100,2023-10-15 12:46:41,19.0
10391,86176,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,16,EEE,63.0,100.0,100,100,2023-10-15 12:47:33,19.0
10392,86177,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,20,EEE,63.0,100.0,100,100,2023-10-15 12:46:58,19.0
10393,86178,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,16,EEE,63.0,100.0,100,100,2023-10-15 12:47:05,19.0
10394,86179,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,16,EEE,63.0,100.0,100,100,2023-10-15 12:47:52,19.0
10395,86180,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,15,EEE,63.0,100.0,100,100,2023-10-15 12:47:45,19.0
10396,86181,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,15,EEE,63.0,100.0,100,100,2023-10-15 12:47:38,19.0
10397,86182,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,19,EEE,63.0,100.0,100,100,2023-10-15 12:46:32,19.0
10398,86183,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,13,EEE,63.0,100.0,100,100,2023-10-15 12:47:14,19.0
10399,86184,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,17,EEE,63.0,100.0,100,100,2023-10-15 12:46:37,19.0
10400,86185,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,14,EEE,63.0,100.0,100,100,2023-10-15 12:47:41,19.0
10401,86186,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,20,EEE,63.0,100.0,100,100,2023-10-15 12:45:44,19.0
10402,86187,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,22,EEE,63.0,100.0,100,100,2023-10-15 12:45:50,19.0
10403,86188,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,15,EEE,63.0,100.0,100,100,2023-10-15 12:45:53,19.0
10404,86189,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,14,EEE,63.0,100.0,100,100,2023-10-15 12:47:23,19.0
10405,86190,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,16,EEE,63.0,100.0,100,100,2023-10-15 12:47:30,19.0
10406,86191,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,18,EEE,63.0,100.0,100,100,2023-10-15 12:47:11,19.0
10407,86192,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,17,EEE,63.0,100.0,100,100,2023-10-15 12:47:19,19.0
10408,86193,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,23,EEE,63.0,100.0,100,100,2023-10-15 12:45:37,19.0
10409,86194,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,18,EEE,63.0,100.0,100,100,2023-10-15 12:46:00,19.0
10410,86195,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,30,EEE,63.0,100.0,100,100,2023-10-15 12:45:31,19.0
10411,86196,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),L2,4,43,PEEE,41.0,100.0,88,88,2023-10-15 12:45:08,19.0
10412,86197,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,18,EEE,63.0,100.0,100,100,2023-10-15 12:46:05,19.0
10413,86198,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),L2,4,51,HEEE,41.0,100.0,75,75,2023-10-15 12:44:54,19.0
10414,86199,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,22,EEE,63.0,100.0,100,100,2023-10-15 12:46:12,19.0
10415,86200,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,4,59,HEEE,41.0,100.0,75,75,2023-10-15 12:44:45,19.0
10416,86201,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),L2,4,34,PEEE,41.0,100.0,88,88,2023-10-15 12:45:16,19.0
10417,86202,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,21,EEE,63.0,100.0,100,100,2023-10-15 12:46:19,19.0
10418,86203,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),L2,4,42,PEEE,41.0,100.0,88,88,2023-10-15 12:45:24,19.0
10419,86204,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,17,EEE,63.0,100.0,100,100,2023-10-15 12:46:23,19.0
10420,86205,fib,Class-9,English,2018,1.2 - Poem - A work of Artifice (fib),MAS,3,18,EEE,63.0,100.0,100,100,2023-10-15 12:46:29,19.0
10421,85866,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),MAS,4,23,EEEE,60.0,100.0,100,100,2023-10-15 12:52:26,19.0
10422,85867,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),MAS,4,37,EEEE,60.0,100.0,100,100,2023-10-15 12:48:29,19.0
10423,85868,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),MAS,4,30,EEEE,60.0,100.0,100,100,2023-10-15 12:52:32,19.0
10424,85869,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),MAS,4,30,EEEE,60.0,100.0,100,100,2023-10-15 12:52:16,19.0
10425,85870,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),MAS,4,21,EEEE,60.0,100.0,100,100,2023-10-15 12:52:21,19.0
10426,85871,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),MAS,3,15,EEE,68.0,100.0,100,100,2023-10-15 12:51:15,19.0
10427,85872,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L3,5,60,HEEEE,65.0,100.0,100,80,2023-10-18 11:51:42,16.0
10428,85873,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),MAS,4,21,EEEE,60.0,100.0,100,100,2023-10-15 12:52:40,19.0
10429,85874,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),MAS,4,28,EEEE,60.0,100.0,100,100,2023-10-15 12:52:35,19.0
10430,85875,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),MAS,4,36,EEEE,60.0,100.0,100,100,2023-10-15 12:52:10,19.0
10431,85876,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),MAS,3,22,EEE,68.0,100.0,100,100,2023-10-15 12:51:21,19.0
10432,85877,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),MAS,3,28,EEE,68.0,100.0,100,100,2023-10-15 12:48:40,19.0
10433,85878,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),MAS,3,19,EEE,68.0,100.0,100,100,2023-10-15 12:48:33,19.0
10434,85879,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),MAS,3,22,EEE,68.0,100.0,100,100,2023-10-15 12:51:13,19.0
10435,85880,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),MAS,3,14,EEE,68.0,100.0,100,100,2023-10-15 12:51:07,19.0
10436,85881,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),MAS,3,21,EEE,68.0,100.0,100,100,2023-10-15 12:51:27,19.0
10437,85882,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L2,2,17,EE,38.0,100.0,100,100,2023-10-15 12:48:08,19.0
10438,85883,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L2,2,10,EE,38.0,100.0,100,100,2023-10-15 12:48:13,19.0
10439,85884,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L2,2,14,EE,38.0,100.0,100,100,2023-10-15 12:48:19,19.0
10440,85885,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L2,2,16,EE,38.0,100.0,100,100,2023-10-15 12:50:57,19.0
10441,85886,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L1,3,48,PEE,17.0,100.0,84,84,2023-10-15 12:48:46,19.0
10442,85887,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L2,2,19,EE,38.0,100.0,100,100,2023-10-15 12:49:27,19.0
10443,85888,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L2,2,11,EE,38.0,100.0,100,100,2023-10-15 12:49:49,19.0
10444,85889,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L2,2,12,EE,38.0,100.0,100,100,2023-10-15 12:50:23,19.0
10445,85890,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L2,2,10,EE,38.0,100.0,100,100,2023-10-15 12:49:53,19.0
10446,85891,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L2,2,11,EE,38.0,100.0,100,100,2023-10-15 12:49:58,19.0
10447,85892,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L2,2,12,EE,38.0,100.0,100,100,2023-10-15 12:50:51,19.0
10448,85893,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L2,2,12,EE,38.0,100.0,100,100,2023-10-15 12:50:28,19.0
10449,85894,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L2,2,14,EE,38.0,100.0,100,100,2023-10-15 12:49:33,19.0
10450,85895,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L2,2,17,EE,38.0,100.0,100,100,2023-10-15 12:50:04,19.0
10451,85896,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L2,2,11,EE,38.0,100.0,100,100,2023-10-15 12:50:34,19.0
10452,85897,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L2,2,13,EE,38.0,100.0,100,100,2023-10-15 12:51:04,19.0
10453,85898,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),MAS,3,24,EEE,68.0,100.0,100,100,2023-10-15 12:50:46,19.0
10454,85899,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),MAS,4,29,EEEE,60.0,100.0,100,100,2023-10-15 12:51:57,19.0
10455,85900,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),MAS,4,72,EEEE,60.0,100.0,100,100,2023-10-15 12:51:46,19.0
10456,85901,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),MAS,4,25,EEEE,60.0,100.0,100,100,2023-10-15 12:51:52,19.0
10457,85902,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),MAS,3,30,EEE,68.0,100.0,100,100,2023-10-15 12:50:41,19.0
10458,85903,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),MAS,3,39,EEE,68.0,100.0,100,100,2023-10-15 12:50:17,19.0
10459,85904,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L3,5,120,HEEEE,65.0,100.0,100,80,2023-10-18 11:51:54,16.0
10460,85905,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),MAS,3,20,EEE,68.0,100.0,100,100,2023-10-15 12:50:09,19.0
10461,85906,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L2,2,11,EE,38.0,100.0,100,100,2023-10-15 12:49:44,19.0
10462,85907,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L2,3,83,HEE,38.0,100.0,67,67,2023-10-15 12:49:00,19.0
10463,85908,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L2,3,32,HEE,38.0,100.0,67,67,2023-10-15 12:49:04,19.0
10464,85909,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L2,2,23,EE,38.0,100.0,100,100,2023-10-15 12:49:20,19.0
10465,85910,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L2,2,16,EE,38.0,100.0,100,100,2023-10-15 12:49:40,19.0
10466,85911,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L3,3,62,EEE,67.0,100.0,100,100,2023-10-18 11:51:29,16.0
10467,85912,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L1,3,40,HEE,17.0,100.0,67,67,2023-10-15 12:49:12,19.0
10468,85913,fib,Class-9,English,2019,3.2 - Poem - I remember (fib),L3,3,28,EEE,67.0,100.0,100,100,2023-10-18 11:51:35,16.0
10469,86797,fib,Class-9,Physics,2021,6.4 - Heat and Energy - Greenhouse (qa),NS,0,0,,0.0,100.0,0,0,,
10470,86798,fib,Class-9,Physics,2021,6.4 - Heat and Energy - Greenhouse (qa),NS,0,0,,0.0,100.0,0,0,,
10471,86799,fib,Class-9,Physics,2021,6.4 - Heat and Energy - Greenhouse (qa),NS,0,0,,0.0,100.0,0,0,,
10472,86800,fib,Class-9,Physics,2021,6.4 - Heat and Energy - Greenhouse (qa),NS,0,0,,0.0,100.0,0,0,,
10473,86801,question_answer,Class-9,Physics,2021,6.4 - Heat and Energy - Greenhouse (qa),NS,0,0,,0.0,100.0,0,0,,
10474,86802,question_answer,Class-9,Physics,2021,6.4 - Heat and Energy - Greenhouse (qa),NS,0,0,,0.0,100.0,0,0,,
10475,86803,question_answer,Class-9,Physics,2021,6.4 - Heat and Energy - Greenhouse (qa),NS,0,0,,0.0,100.0,0,0,,
10476,86804,question_answer,Class-9,Physics,2021,6.4 - Heat and Energy - Greenhouse (qa),NS,0,0,,0.0,100.0,0,0,,
10477,86805,question_answer,Class-9,Physics,2021,6.4 - Heat and Energy - Greenhouse (qa),NS,0,0,,0.0,100.0,0,0,,
