,card_id,session_id,syllabus_name,subject_name,chapter_number,sub_chapter_number,chapter_name,section,card_type,difficulty_level,prior_level,prior_num_attempts,prior_total_time_spent,prior_temporal_ratings,prior_retention_value,prior_exam_preparedness,prior_learning_efficiency,prior_abs_learning_efficiency,prior_attempt_time,attempt_timestamp,attempt_gap_num_days,rating,points_earned,time_spent_sec,next_level
8762,87510,30606,Class-9,Biology,11,1,Digestive system (qa),4.0 - Assimilation of food,fib,3,L0,2,22,HE,0.0,100.0,50,50,2023-10-16 17:19:16,2023-10-17 20:16:27,1.0,E,3,8,L1
8763,87520,30606,Class-9,Biology,11,1,Digestive system (qa),4.0 - Assimilation of food,fib,3,L0,2,22,HE,0.0,100.0,50,50,2023-10-16 17:20:26,2023-10-17 20:16:34,1.0,E,3,8,L1
8764,87046,30606,Class-9,Biology,11,1,Digestive system (qa),2.8 - Small intestine,matching,5,L0,3,31,HEH,71.0,100.0,34,34,2023-10-17 20:15:54,2023-10-17 20:16:39,0.0,E,0,6,L0
8765,87531,30606,Class-9,Biology,11,1,Digestive system (qa),6.0 - Experiments on digestion,fib,3,L0,2,18,HE,0.0,100.0,50,50,2023-10-16 17:21:18,2023-10-17 20:16:50,1.0,E,3,11,L1
8766,87492,30606,Class-9,Biology,11,1,Digestive system (qa),2.9 - Large intestine,fib,3,L0,3,40,HEH,0.0,100.0,34,34,2023-10-17 20:16:20,2023-10-17 20:17:10,0.0,E,0,20,L0
8767,87533,30606,Class-9,Biology,11,1,Digestive system (qa),7.1 - Test for glucose,fib,5,L0,2,36,HE,56.0,100.0,50,50,2023-10-16 17:21:49,2023-10-17 20:17:22,1.0,E,4,13,L1
8768,87556,30606,Class-9,Biology,11,1,Digestive system (qa),9.0 - Review Questions,matching,5,L0,2,17,HE,71.0,100.0,50,50,2023-10-16 17:25:08,2023-10-17 20:17:33,1.0,E,4,11,L1
8769,87519,30606,Class-9,Biology,11,1,Digestive system (qa),4.0 - Assimilation of food,fib,3,L0,3,63,HHE,0.0,100.0,34,34,2023-10-16 17:22:29,2023-10-17 20:18:10,1.0,H,-5,38,L0
8770,87529,30606,Class-9,Biology,11,1,Digestive system (qa),6.0 - Experiments on digestion,true_false,5,L0,3,24,HHE,71.0,100.0,34,34,2023-10-16 17:22:53,2023-10-17 20:18:17,1.0,E,4,8,L1
8771,87012,30606,Class-9,Biology,11,1,Digestive system (qa),2.8 - Small intestine,fib,5,L0,3,98,PHE,52.0,100.0,50,50,2023-10-16 17:40:25,2023-10-17 20:18:25,1.0,E,5,9,L1
8772,87519,30606,Class-9,Biology,11,1,Digestive system (qa),4.0 - Assimilation of food,fib,3,L0,4,101,HHEH,0.0,100.0,25,25,2023-10-17 20:18:11,2023-10-17 20:18:32,0.0,E,0,7,L0
8773,87518,30606,Class-9,Biology,11,1,Digestive system (qa),4.0 - Assimilation of food,fib,5,L0,3,70,PHE,56.0,100.0,50,50,2023-10-16 17:28:23,2023-10-17 20:18:58,1.0,E,4,26,L1
8774,87017,30606,Class-9,Biology,11,1,Digestive system (qa),2.8 - Small intestine,fib,9,L0,4,137,PEHE,52.0,100.0,63,63,2023-10-16 17:36:53,2023-10-17 20:19:13,1.0,E,9,16,L1
8775,87503,30606,Class-9,Biology,11,1,Digestive system (qa),3.0 - Summary of enzymes,fib,10,L0,5,203,PHEHE,52.0,100.0,50,50,2023-10-16 17:38:39,2023-10-17 20:20:02,1.0,H,-10,49,L0
8776,87018,30606,Class-9,Biology,11,1,Digestive system (qa),2.8 - Small intestine,fib,7,L0,6,187,HHHEHE,52.0,100.0,50,34,2023-10-16 17:36:15,2023-10-17 20:20:27,1.0,H,-7,26,L0
8777,87503,30606,Class-9,Biology,11,1,Digestive system (qa),3.0 - Summary of enzymes,fib,10,L0,6,252,PHEHEH,52.0,100.0,50,42,2023-10-17 20:20:02,2023-10-17 20:20:40,0.0,E,0,14,L0
8778,87018,30606,Class-9,Biology,11,1,Digestive system (qa),2.8 - Small intestine,fib,7,L0,7,213,HHHEHEH,52.0,100.0,50,29,2023-10-17 20:20:27,2023-10-17 20:20:49,0.0,E,0,9,L0
8779,87755,30607,Class-9,Biology,12,1,Skeleton (qa),7 - Review questions,matching,42,L1,1,15,E,30.0,100.0,100,100,2023-10-13 22:00:30,2023-10-17 20:21:08,4.0,E,21,15,L2
8780,87595,30607,Class-9,Biology,12,1,Skeleton (qa),3.1 - Axial Skeleton,matching,42,L0,2,63,HE,42.0,100.0,50,50,2023-10-16 17:58:52,2023-10-17 20:21:22,1.0,E,38,15,L1
8781,87700,30607,Class-9,Biology,12,1,Skeleton (qa),6 - Lever mechanisms,fib,7,L0,4,58,HEHE,37.0,100.0,50,50,2023-10-15 11:32:26,2023-10-17 20:21:29,2.0,E,6,7,L1
8782,87680,30607,Class-9,Biology,12,1,Skeleton (qa),4 - Joints,fib,3,L0,4,87,HEPE,40.0,100.0,63,63,2023-10-15 11:32:49,2023-10-17 20:21:55,2.0,H,-3,27,L0
8783,87680,30607,Class-9,Biology,12,1,Skeleton (qa),4 - Joints,fib,3,L0,5,114,HEPEH,40.0,100.0,63,50,2023-10-17 20:21:55,2023-10-17 20:21:58,0.0,E,0,4,L0
8784,81069,30608,Class-9,Biology,14,1,Respiratory system (qa),05 - Aerobic And Anaerobic,true_false,5,L0,5,55,EEEHE,47.0,100.0,75,80,2023-10-14 17:20:40,2023-10-17 20:22:11,3.0,H,-5,8,L0
8785,81099,30608,Class-9,Biology,14,1,Respiratory system (qa),06 - Parts Of Respiration,fib,3,L0,5,39,EEEHE,16.0,100.0,75,80,2023-10-15 11:36:05,2023-10-17 20:22:16,2.0,E,3,6,L1
8786,81069,30608,Class-9,Biology,14,1,Respiratory system (qa),05 - Aerobic And Anaerobic,true_false,5,L0,6,63,EEEHEH,47.0,100.0,50,67,2023-10-17 20:22:12,2023-10-17 20:22:31,0.0,E,0,15,L0
8787,81066,30608,Class-9,Biology,14,1,Respiratory system (qa),05 - Aerobic And Anaerobic,fib,5,L0,13,340,EEEHEHEHEHEHE,28.0,100.0,50,62,2023-10-14 17:22:04,2023-10-17 20:22:55,3.0,E,4,25,L1
8788,87929,30610,Class-9,Chemistry,2,1,Chemical Reactions (qa),1.0 - Chemical change,fib,3,L0,2,20,HE,0.0,100.0,50,50,2023-10-16 16:32:07,2023-10-17 20:23:07,1.0,E,4,4,L1
8789,87932,30610,Class-9,Chemistry,2,1,Chemical Reactions (qa),1.0 - Chemical change,fib,3,L0,2,28,HE,0.0,100.0,50,50,2023-10-16 16:33:39,2023-10-17 20:23:13,1.0,E,4,7,L1
8790,87940,30610,Class-9,Chemistry,2,1,Chemical Reactions (qa),1.0 - Chemical change,multi_choice,5,L0,2,22,HE,71.0,100.0,50,50,2023-10-16 16:36:47,2023-10-17 20:23:25,1.0,H,-5,12,L0
8791,87941,30610,Class-9,Chemistry,2,1,Chemical Reactions (qa),1.0 - Chemical change,multi_choice,5,L0,2,18,HE,71.0,100.0,50,50,2023-10-16 16:37:03,2023-10-17 20:23:44,1.0,H,-8,20,L0
8792,87944,30610,Class-9,Chemistry,2,1,Chemical Reactions (qa),1.0 - Chemical change,multi_choice,5,L0,2,37,HE,71.0,100.0,50,50,2023-10-16 16:37:16,2023-10-17 20:24:10,1.0,H,-6,26,L0
8793,87940,30610,Class-9,Chemistry,2,1,Chemical Reactions (qa),1.0 - Chemical change,multi_choice,5,L0,3,34,HEH,71.0,100.0,34,34,2023-10-17 20:23:25,2023-10-17 20:24:16,0.0,H,-1,7,L0
8794,87941,30610,Class-9,Chemistry,2,1,Chemical Reactions (qa),1.0 - Chemical change,multi_choice,5,L0,3,38,HEH,71.0,100.0,34,34,2023-10-17 20:23:45,2023-10-17 20:24:21,0.0,E,0,6,L0
8795,87944,30610,Class-9,Chemistry,2,1,Chemical Reactions (qa),1.0 - Chemical change,multi_choice,5,L0,3,63,HEH,71.0,100.0,34,34,2023-10-17 20:24:10,2023-10-17 20:24:27,0.0,E,0,6,L0
8796,87940,30610,Class-9,Chemistry,2,1,Chemical Reactions (qa),1.0 - Chemical change,multi_choice,5,L0,4,41,HEHH,71.0,100.0,25,25,2023-10-17 20:24:17,2023-10-17 20:24:58,0.0,E,0,32,L0
8797,87928,30610,Class-9,Chemistry,2,1,Chemical Reactions (qa),1.0 - Chemical change,fib,5,L0,2,15,PE,57.0,100.0,75,75,2023-10-16 16:37:09,2023-10-17 20:25:06,1.0,E,4,7,L1
8798,87935,30610,Class-9,Chemistry,2,1,Chemical Reactions (qa),1.0 - Chemical change,fib,3,L0,2,38,PE,57.0,100.0,75,75,2023-10-16 16:38:49,2023-10-17 20:25:11,1.0,E,4,6,L1
8799,87937,30610,Class-9,Chemistry,2,1,Chemical Reactions (qa),1.0 - Chemical change,fib,5,L0,2,16,PE,57.0,100.0,75,75,2023-10-16 16:39:50,2023-10-17 20:25:18,1.0,E,4,8,L1
8800,85057,30612,Class-9,Chemistry,3,1,Water (qa),A.3 - Water as a universal solvent,fib,3,L1,1,5,E,43.0,100.0,100,100,2023-10-12 16:29:34,2023-10-17 20:25:34,5.0,E,1,9,L2
8801,85077,30612,Class-9,Chemistry,3,1,Water (qa),A.5 - Importance of air dissolved in water,fib,3,L0,5,85,HHEHE,28.0,100.0,50,40,2023-10-14 17:25:07,2023-10-17 20:25:59,3.0,H,-4,26,L0
8802,85077,30612,Class-9,Chemistry,3,1,Water (qa),A.5 - Importance of air dissolved in water,fib,3,L0,6,111,HHEHEH,28.0,100.0,50,34,2023-10-17 20:26:00,2023-10-17 20:26:01,0.0,E,0,2,L0
8803,83846,30613,Class-9,Chemistry,3,2,Solution (qa),B.09 - Properties > Efflorescence,true_false,5,L0,5,62,EEEHE,47.0,100.0,75,80,2023-10-15 11:37:54,2023-10-17 20:26:14,2.0,H,-4,9,L0
8804,83848,30613,Class-9,Chemistry,3,2,Solution (qa),B.09 - Properties > Efflorescence,fib,5,L0,5,46,EEEHE,32.0,100.0,75,80,2023-10-15 11:37:59,2023-10-17 20:26:21,2.0,E,4,7,L1
8805,83846,30613,Class-9,Chemistry,3,2,Solution (qa),B.09 - Properties > Efflorescence,true_false,5,L0,6,71,EEEHEH,47.0,100.0,50,67,2023-10-17 20:26:15,2023-10-17 20:26:32,0.0,E,0,12,L0
8806,83249,30613,Class-9,Chemistry,3,2,Solution (qa),B.06 - Crystals and crystallisation,matching,5,L0,10,74,EHEHEEEEHE,47.0,100.0,75,70,2023-10-15 11:39:13,2023-10-17 20:26:42,2.0,H,-6,11,L0
8807,83872,30613,Class-9,Chemistry,3,2,Solution (qa),B.12 - Drying and dehydrating agents,fib,5,L1,13,262,HHHEHEHEEPHEE,36.0,100.0,63,50,2023-10-12 17:20:16,2023-10-17 20:27:28,5.0,H,-13,47,L0
8808,83249,30613,Class-9,Chemistry,3,2,Solution (qa),B.06 - Crystals and crystallisation,matching,5,L0,11,85,EHEHEEEEHEH,47.0,100.0,50,64,2023-10-17 20:26:42,2023-10-17 20:27:34,0.0,E,0,7,L0
8809,83872,30613,Class-9,Chemistry,3,2,Solution (qa),B.12 - Drying and dehydrating agents,fib,5,L0,14,309,HHHEHEHEEPHEEH,36.0,100.0,50,47,2023-10-17 20:27:29,2023-10-17 20:27:50,0.0,E,0,16,L0
8810,85454,30614,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.1 - Soft and hard water,fib,5,L0,7,192,EHEHEHE,40.0,100.0,50,58,2023-10-15 11:43:55,2023-10-17 20:28:39,2.0,E,3,44,L1
8811,79935,30616,Class-9,Chemistry,5,1,Periodic Table (qa),5.04 - Mendeleev’s Periodic Table,fib,3,NS,3,41,EEE,19.0,100.0,100,0,2023-08-24 19:15:35,2023-10-17 20:29:00,54.0,E,6,14,MAS
8812,79936,30616,Class-9,Chemistry,5,1,Periodic Table (qa),5.04 - Mendeleev’s Periodic Table,fib,3,NS,3,38,EEE,19.0,100.0,100,0,2023-08-24 19:15:43,2023-10-17 20:29:07,54.0,E,7,7,MAS
8813,79937,30616,Class-9,Chemistry,5,1,Periodic Table (qa),5.04 - Mendeleev’s Periodic Table,fib,5,NS,3,42,EEE,19.0,100.0,100,0,2023-08-24 19:15:48,2023-10-17 20:29:15,54.0,E,10,8,MAS
8814,80158,30616,Class-9,Chemistry,5,1,Periodic Table (qa),5.11.2 - Group II (alkaline Earth Metals),fib,3,NS,3,23,EEE,19.0,100.0,100,0,2023-08-24 19:19:47,2023-10-17 20:29:22,54.0,E,6,8,MAS
8815,80159,30616,Class-9,Chemistry,5,1,Periodic Table (qa),5.11.2 - Group II (alkaline Earth Metals),fib,3,NS,3,13,EEE,19.0,100.0,100,0,2023-08-24 19:19:50,2023-10-17 20:29:26,54.0,E,6,4,MAS
8816,80160,30616,Class-9,Chemistry,5,1,Periodic Table (qa),5.11.2 - Group II (alkaline Earth Metals),fib,3,NS,3,24,EEE,19.0,100.0,100,0,2023-08-24 19:19:54,2023-10-17 20:29:30,54.0,E,7,5,MAS
8817,80231,30616,Class-9,Chemistry,5,1,Periodic Table (qa),5.11.3 - Group VIIA Or Group 17 (the Halogens),fib,3,NS,3,16,EEE,19.0,100.0,100,0,2023-08-24 19:20:37,2023-10-17 20:29:36,54.0,E,6,7,MAS
8818,79930,30616,Class-9,Chemistry,5,1,Periodic Table (qa),5.03 - Newland’s Law Of Octaves,fib,3,NS,8,83,EAEHEEEE,19.0,100.0,100,0,2023-08-25 22:04:13,2023-10-17 20:29:45,53.0,E,6,9,MAS
8819,79942,30616,Class-9,Chemistry,5,1,Periodic Table (qa),5.04 - Mendeleev’s Periodic Table,fib,5,L0,10,135,EEHEEEEEPE,67.0,100.0,88,85,2023-10-15 11:50:29,2023-10-17 20:29:51,2.0,E,5,7,L1
8820,80161,30616,Class-9,Chemistry,5,1,Periodic Table (qa),5.11.2 - Group II (alkaline Earth Metals),fib,3,L0,19,182,EEHEEHEHHEEEHEPEEPE,40.0,100.0,88,69,2023-10-15 11:51:19,2023-10-17 20:29:56,2.0,E,3,6,L1
8821,77870,30620,Class-9,Civics,1,1,Constutution (qa),6.0 - Multiple choices,multi_choice,5,L0,10,176,EEHEEEEEHE,58.0,100.0,75,80,2023-10-15 12:03:36,2023-10-17 20:30:23,2.0,E,5,10,L1
8822,87165,30621,Class-9,Civics,2,1,Features of Constitution - I (qa),03.5 - Right against exploitation,fib,3,L0,1,23,H,0.0,100.0,0,0,2023-10-16 17:03:06,2023-10-17 20:30:52,1.0,H,-2,12,L0
8823,86084,30621,Class-9,Civics,2,1,Features of Constitution - I (qa),03.2 - Right to freedom,fib,7,L0,3,52,EPE,40.0,100.0,84,84,2023-10-15 12:12:22,2023-10-17 20:31:02,2.0,E,6,11,L1
8824,86093,30621,Class-9,Civics,2,1,Features of Constitution - I (qa),03.2 - Right to freedom,fib,3,L0,3,32,EPE,40.0,100.0,84,84,2023-10-15 12:12:01,2023-10-17 20:31:21,2.0,H,-5,20,L0
8825,87165,30621,Class-9,Civics,2,1,Features of Constitution - I (qa),03.5 - Right against exploitation,fib,3,L0,2,35,HH,0.0,100.0,0,0,2023-10-17 20:30:52,2023-10-17 20:31:28,0.0,E,0,7,L0
8826,86099,30621,Class-9,Civics,2,1,Features of Constitution - I (qa),03.2 - Right to freedom,fib,5,L0,3,24,EPE,40.0,100.0,84,84,2023-10-15 12:12:07,2023-10-17 20:31:34,2.0,E,4,6,L1
8827,86093,30621,Class-9,Civics,2,1,Features of Constitution - I (qa),03.2 - Right to freedom,fib,3,L0,4,52,EPEH,40.0,100.0,63,63,2023-10-17 20:31:22,2023-10-17 20:31:38,0.0,E,0,5,L0
8828,86103,30621,Class-9,Civics,2,1,Features of Constitution - I (qa),03.2 - Right to freedom,fib,5,L0,3,47,EPE,40.0,100.0,84,84,2023-10-15 12:12:26,2023-10-17 20:31:46,2.0,E,5,8,L1
8829,85425,30621,Class-9,Civics,2,1,Features of Constitution - I (qa),03.1 - Right to equality,fib,3,L0,5,47,HEEHE,40.0,100.0,75,60,2023-10-15 12:12:55,2023-10-17 20:32:07,2.0,E,1,21,L1
8830,76559,30622,Class-9,Computers,1,1,Intro to OOP (qa),06.1 - Data Abstraction,fib,5,NS,6,89,EHEEEE,19.0,100.0,100,0,2023-08-24 19:24:41,2023-10-17 20:32:25,54.0,E,8,13,MAS
8831,76579,30622,Class-9,Computers,1,1,Intro to OOP (qa),07.0 - Benefits of OOP,fib,5,NS,12,263,HHHEHPEHEEEE,19.0,100.0,100,0,2023-08-24 19:25:16,2023-10-17 20:32:41,54.0,E,9,16,MAS
8832,77169,30623,Class-9,Computers,1,2,Intro to Java (qa),6.0 - Reserved keywords,multi_choice,5,L0,9,79,EHEEEEHHE,58.0,100.0,50,67,2023-10-15 13:35:26,2023-10-17 20:32:53,2.0,E,4,8,L1
8833,77156,30623,Class-9,Computers,1,2,Intro to Java (qa),6.0 - Reserved keywords,multi_choice,5,NS,12,127,EHEHEHEHEEEE,20.0,100.0,100,0,2023-08-15 19:18:11,2023-10-17 20:33:02,63.0,H,-1,9,L0
8834,77156,30623,Class-9,Computers,1,2,Intro to Java (qa),6.0 - Reserved keywords,multi_choice,5,L0,13,136,EHEHEHEHEEEEH,20.0,100.0,75,62,2023-10-17 20:33:02,2023-10-17 20:33:05,0.0,E,0,4,L0
8835,77636,30624,Class-9,Computers,2,1,Objects and Classes (qa),6.0 - Class instantiation,fib,7,NS,5,141,PEEEE,19.0,100.0,100,0,2023-08-23 20:21:59,2023-10-17 20:33:37,55.0,E,6,27,L1
8836,78359,30625,Class-9,Computers,3,1,Values and Datatypes (qa),4.1 - Literals,fib,3,NS,7,73,EEPEEEE,16.0,100.0,100,0,2023-08-09 23:21:40,2023-10-17 20:33:46,69.0,E,8,4,MAS
8837,78347,30625,Class-9,Computers,3,1,Values and Datatypes (qa),2.1 - Unicode,fib,5,NS,16,486,HEHEHEEHEEHEEEEE,19.0,100.0,100,69,2023-08-23 20:48:31,2023-10-17 20:33:54,55.0,E,10,8,MAS
8838,77635,30626,Class-9,Computers,4,1,Operators (qa),3.1.1 - Unary Operator,true_false,5,L0,9,77,EEHEEEEHE,58.0,100.0,75,78,2023-10-15 13:36:26,2023-10-17 20:34:04,2.0,E,5,5,L1
8839,77508,30626,Class-9,Computers,4,1,Operators (qa),6.0 - Output Statement,fib,3,NS,11,189,HHHEEEHEEEE,19.0,100.0,100,0,2023-08-23 20:17:45,2023-10-17 20:34:15,55.0,E,7,11,MAS
8840,80210,30627,Class-9,Computers,5,1,Input (qa),2.3 - Input using Scanner Class,fib,9,NS,3,122,AEE,19.0,100.0,100,0,2023-08-24 19:21:27,2023-10-17 20:34:36,54.0,E,20,17,MAS
8841,80168,30627,Class-9,Computers,5,1,Input (qa),1.0 - Comments,fib,3,NS,3,84,EEE,19.0,100.0,100,0,2023-08-24 19:21:42,2023-10-17 20:34:41,54.0,E,8,6,MAS
8842,80170,30627,Class-9,Computers,5,1,Input (qa),1.0 - Comments,fib,5,NS,3,44,EEE,19.0,100.0,100,0,2023-08-24 19:21:57,2023-10-17 20:34:49,54.0,E,10,8,MAS
8843,80204,30627,Class-9,Computers,5,1,Input (qa),2.3 - Input using Scanner Class,fib,3,NS,3,25,EEE,19.0,100.0,100,0,2023-08-24 19:22:08,2023-10-17 20:34:57,54.0,E,6,8,MAS
8844,80206,30627,Class-9,Computers,5,1,Input (qa),2.3 - Input using Scanner Class,fib,3,NS,3,31,EEE,19.0,100.0,100,0,2023-08-24 19:22:22,2023-10-17 20:35:03,54.0,E,7,6,MAS
8845,80207,30627,Class-9,Computers,5,1,Input (qa),2.3 - Input using Scanner Class,fib,3,NS,3,18,EEE,19.0,100.0,100,0,2023-08-24 19:22:30,2023-10-17 20:35:09,54.0,E,6,7,MAS
8846,80214,30627,Class-9,Computers,5,1,Input (qa),2.3 - Input using Scanner Class,fib,3,NS,3,34,EEE,19.0,100.0,100,0,2023-08-24 19:22:44,2023-10-17 20:35:12,54.0,E,8,4,MAS
8847,80215,30627,Class-9,Computers,5,1,Input (qa),2.3 - Input using Scanner Class,fib,3,NS,3,51,EEE,19.0,100.0,100,0,2023-08-24 19:23:02,2023-10-17 20:35:33,54.0,E,6,21,MAS
8848,80216,30627,Class-9,Computers,5,1,Input (qa),2.3 - Input using Scanner Class,fib,3,NS,3,33,EEE,19.0,100.0,100,0,2023-08-24 19:23:11,2023-10-17 20:35:40,54.0,E,7,7,MAS
8849,80217,30627,Class-9,Computers,5,1,Input (qa),2.3 - Input using Scanner Class,fib,3,NS,3,37,EEE,19.0,100.0,100,0,2023-08-24 19:23:16,2023-10-17 20:35:45,54.0,E,8,5,MAS
8850,80218,30627,Class-9,Computers,5,1,Input (qa),2.3 - Input using Scanner Class,fib,3,NS,3,26,EEE,19.0,100.0,100,0,2023-08-24 19:23:23,2023-10-17 20:35:47,54.0,E,8,3,MAS
8851,80220,30627,Class-9,Computers,5,1,Input (qa),2.3 - Input using Scanner Class,fib,3,NS,3,30,EEE,19.0,100.0,100,0,2023-08-24 19:23:27,2023-10-17 20:35:51,54.0,E,8,4,MAS
8852,80221,30627,Class-9,Computers,5,1,Input (qa),2.3 - Input using Scanner Class,fib,5,NS,3,33,EEE,19.0,100.0,100,0,2023-08-24 19:23:40,2023-10-17 20:36:05,54.0,E,7,14,MAS
8853,80223,30627,Class-9,Computers,5,1,Input (qa),2.3 - Input using Scanner Class,fib,5,NS,3,29,EEE,19.0,100.0,100,0,2023-08-24 19:23:48,2023-10-17 20:36:29,54.0,H,-2,25,L0
8854,80224,30627,Class-9,Computers,5,1,Input (qa),2.3 - Input using Scanner Class,fib,5,NS,3,22,EEE,19.0,100.0,100,0,2023-08-24 19:23:54,2023-10-17 20:36:35,54.0,E,8,7,MAS
8855,80223,30627,Class-9,Computers,5,1,Input (qa),2.3 - Input using Scanner Class,fib,5,L0,4,54,EEEH,19.0,100.0,75,75,2023-10-17 20:36:29,2023-10-17 20:36:50,0.0,E,0,15,L0
8856,81459,30628,Class-9,Computers,6,1,Math Library (qa),00.0 - Introduction,true_false,5,NS,3,50,EEE,19.0,100.0,100,0,2023-08-09 22:42:33,2023-10-17 20:37:03,69.0,E,10,6,MAS
8857,81460,30628,Class-9,Computers,6,1,Math Library (qa),00.0 - Introduction,true_false,5,NS,3,24,EEE,19.0,100.0,100,0,2023-08-09 22:42:40,2023-10-17 20:37:18,69.0,E,4,16,MAS
8858,81461,30628,Class-9,Computers,6,1,Math Library (qa),01.0 - Math.min()/max(),true_false,5,NS,3,21,EEE,19.0,100.0,100,0,2023-08-09 22:42:46,2023-10-17 20:37:26,69.0,E,8,8,MAS
8859,81476,30628,Class-9,Computers,6,1,Math Library (qa),04.0 - Math.sqrt(),true_false,5,NS,3,27,EEE,19.0,100.0,100,0,2023-08-09 22:45:56,2023-10-17 20:37:32,69.0,E,8,8,MAS
8860,81477,30628,Class-9,Computers,6,1,Math Library (qa),04.0 - Math.sqrt(),true_false,5,NS,3,26,EEE,19.0,100.0,100,0,2023-08-09 22:46:02,2023-10-17 20:37:41,69.0,E,8,9,MAS
8861,81481,30628,Class-9,Computers,6,1,Math Library (qa),05.0 - Math.cbrt(),true_false,5,NS,3,24,EEE,19.0,100.0,100,0,2023-08-09 22:46:12,2023-10-17 20:37:46,69.0,E,9,6,MAS
8862,81457,30628,Class-9,Computers,6,1,Math Library (qa),00.0 - Introduction,fib,3,L0,8,101,EEEHEEPE,55.0,100.0,88,82,2023-10-15 13:38:03,2023-10-17 20:38:13,2.0,E,1,27,L1
8863,85763,30635,Class-9,English,4,2,Poem - A doctor's journal (fib),Paragraph - 05,fib,5,L0,2,25,HE,40.0,100.0,50,50,2023-10-15 13:01:33,2023-10-17 20:38:34,2.0,E,4,10,L1
8864,85782,30635,Class-9,English,4,2,Poem - A doctor's journal (fib),Paragraph - 09,fib,3,L0,2,14,HE,0.0,100.0,50,50,2023-10-15 13:04:16,2023-10-17 20:38:46,2.0,E,2,13,L1
8865,85795,30635,Class-9,English,4,2,Poem - A doctor's journal (fib),Paragraph - 11,fib,10,L0,2,37,HE,40.0,100.0,50,50,2023-10-15 13:01:02,2023-10-17 20:38:55,2.0,E,9,9,L1
8866,85767,30635,Class-9,English,4,2,Poem - A doctor's journal (fib),Paragraph - 06,fib,9,L0,2,47,PE,40.0,100.0,75,75,2023-10-15 13:02:34,2023-10-17 20:39:14,2.0,E,8,19,L1
8867,85778,30635,Class-9,English,4,2,Poem - A doctor's journal (fib),Paragraph - 08,fib,9,L0,3,85,HHE,40.0,100.0,34,34,2023-10-15 13:02:52,2023-10-17 20:39:26,2.0,E,9,13,L1
8868,85744,30635,Class-9,English,4,2,Poem - A doctor's journal (fib),Paragraph - 01,fib,11,L0,3,69,EHE,40.0,100.0,67,67,2023-10-15 13:05:40,2023-10-17 20:39:36,2.0,E,10,11,L1
8869,85758,30635,Class-9,English,4,2,Poem - A doctor's journal (fib),Paragraph - 04,fib,9,L0,3,30,EHE,40.0,100.0,67,67,2023-10-15 13:08:58,2023-10-17 20:39:43,2.0,E,8,7,L1
8870,81881,30639,Class-9,Geography,1,1,Earth as a planet (qa),04 - Earth As The Home Of Humankind,fib,3,NS,3,20,EEE,20.0,100.0,100,0,2023-08-25 21:30:05,2023-10-17 20:40:00,53.0,E,6,8,MAS
8871,81882,30639,Class-9,Geography,1,1,Earth as a planet (qa),04 - Earth As The Home Of Humankind,fib,3,NS,3,22,EEE,20.0,100.0,100,0,2023-08-25 21:31:17,2023-10-17 20:40:09,53.0,E,6,10,MAS
8872,81883,30639,Class-9,Geography,1,1,Earth as a planet (qa),04 - Earth As The Home Of Humankind,fib,3,NS,3,54,EEE,20.0,100.0,100,0,2023-08-25 21:30:40,2023-10-17 20:40:16,53.0,E,8,8,MAS
8873,81884,30639,Class-9,Geography,1,1,Earth as a planet (qa),04 - Earth As The Home Of Humankind,fib,3,NS,3,22,EEE,20.0,100.0,100,0,2023-08-25 21:31:02,2023-10-17 20:40:23,53.0,E,6,7,MAS
8874,81892,30639,Class-9,Geography,1,1,Earth as a planet (qa),04 - Earth As The Home Of Humankind,fib,5,NS,3,18,EEE,20.0,100.0,100,0,2023-08-25 21:29:49,2023-10-17 20:40:33,53.0,E,4,11,MAS
8875,81897,30639,Class-9,Geography,1,1,Earth as a planet (qa),05 - Life-Giving Cycles,fib,3,NS,3,18,EEE,20.0,100.0,100,0,2023-08-25 21:30:46,2023-10-17 20:40:40,53.0,E,6,7,MAS
8876,81901,30639,Class-9,Geography,1,1,Earth as a planet (qa),05 - Life-Giving Cycles,fib,3,NS,3,30,EEE,20.0,100.0,100,0,2023-08-25 21:31:08,2023-10-17 20:40:43,53.0,E,8,4,MAS
8877,81905,30639,Class-9,Geography,1,1,Earth as a planet (qa),05 - Life-Giving Cycles,fib,3,NS,3,30,EEE,20.0,100.0,100,0,2023-08-25 21:30:53,2023-10-17 20:40:53,53.0,E,6,10,MAS
8878,81876,30639,Class-9,Geography,1,1,Earth as a planet (qa),04 - Earth As The Home Of Humankind,fib,3,NS,5,38,HEEEE,20.0,100.0,100,0,2023-08-25 21:26:22,2023-10-17 20:40:58,53.0,E,7,5,MAS
8879,81890,30639,Class-9,Geography,1,1,Earth as a planet (qa),04 - Earth As The Home Of Humankind,fib,3,NS,5,105,HEEEE,20.0,100.0,100,0,2023-08-25 21:26:31,2023-10-17 20:41:05,53.0,E,8,8,MAS
8880,81894,30639,Class-9,Geography,1,1,Earth as a planet (qa),05 - Life-Giving Cycles,fib,7,NS,5,76,HEEEE,20.0,100.0,100,0,2023-08-25 21:22:14,2023-10-17 20:41:26,53.0,E,11,21,MAS
